epaid,sample_id,date,county,zipcode,probable_cases,vaccine_equity,pop_fully_vaccinated,pop_part_vaccinated,population_served,sample_matrix,pcr_type,pcr_target_avg_conc
CA0037834,PA101099,2022-05-10,Santa Clara,94303,346,3,0.832062,0.072424,236000,primary sludge,ddpcr,182584
CA0049964,G600578,2022-05-10,Santa Clara,95020,346,3,0.802955,0.04672,110338,raw wastewater,ddpcr,239907
CA0049964,G600577,2022-05-10,Santa Clara,95020,346,3,0.802955,0.04672,110338,raw wastewater,ddpcr,265685
CA0037834,PA101115,2022-05-10,Santa Clara,94303,346,3,0.832062,0.072424,236000,primary sludge,ddpcr,334042
CA0049964,G600706,2022-05-10,Santa Clara,95020,346,3,0.802955,0.04672,110338,raw wastewater,ddpcr,347302
CA0037834,PA101116,2022-05-10,Santa Clara,94303,346,3,0.832062,0.072424,236000,primary sludge,ddpcr,416725
CA0037834,PA101020,2022-05-10,Santa Clara,94303,346,3,0.832062,0.072424,236000,primary sludge,ddpcr,453341
CA0049964,G600580,2022-05-10,Santa Clara,95020,346,3,0.802955,0.04672,110338,raw wastewater,ddpcr,473188
CA0037834,PA101101,2022-05-10,Santa Clara,94303,346,3,0.832062,0.072424,236000,primary sludge,ddpcr,1585510
CA0037621,S500614,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,158055
CA0037621,S500677,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,160169
CA0037842,SJ200573,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,184190
CA0037621,S500676,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,212680
CA0037621,S500673,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,232471
CA0037621,S500611,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,257440
CA0037842,SJ200668,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,272103
CA0037842,SJ200608,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,359788
CA0037842,SJ200626,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,403151
CA0037842,SJ200602,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,410660
CA0037621,S500674,2022-05-10,Santa Clara,94089,346,4,0.889127,0.059741,153000,primary sludge,ddpcr,431838
CA0037842,SJ200616,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,511795
CA0037842,SJ200593,2022-05-10,Santa Clara,95134,346,4,0.829875,0.090702,1500000,primary sludge,ddpcr,521927
CA0079219,TUR01_050522,2022-05-10,Stanislaus,95380,97,1,0.480101,0.110111,91000,raw wastewater,ddpcr,0
CA0078948,TUR01_050722,2022-05-10,Stanislaus,95380,97,1,0.480101,0.110111,91000,raw wastewater,ddpcr,6900
CA0078948,TUR01_050922,2022-05-10,Stanislaus,95380,97,1,0.480101,0.110111,91000,raw wastewater,ddpcr,7900
CA0079103,MOD01_051022,2022-05-10,Stanislaus,95351,97,1,0.53121,0.095278,230000,primary sludge,ddpcr,10000
CA0079219,TUR01_050422,2022-05-10,Stanislaus,95380,97,1,0.480101,0.110111,91000,raw wastewater,ddpcr,12000
CA0079103,MOD01_050422,2022-05-10,Stanislaus,95351,97,1,0.53121,0.095278,230000,primary sludge,ddpcr,14000
CA0079103,MOD01_050522,2022-05-10,Stanislaus,95351,97,1,0.53121,0.095278,230000,primary sludge,ddpcr,19000
CA0078948,TUR01_051022,2022-05-10,Stanislaus,95380,97,1,0.480101,0.110111,91000,raw wastewater,ddpcr,30000
CA0079103,MOD01_050822,2022-05-10,Stanislaus,95351,97,1,0.53121,0.095278,230000,primary sludge,ddpcr,39000
CA0079103,MOD01_050922,2022-05-10,Stanislaus,95351,97,1,0.53121,0.095278,230000,primary sludge,ddpcr,51000
5A570108001,ESP01_050422,2022-05-10,Yolo,95627,46,2,0.636507,0.064703,3272,raw wastewater,ddpcr,15000
5A570108001,ESP01_050522,2022-05-10,Yolo,95627,46,2,0.636507,0.064703,3272,raw wastewater,ddpcr,15000
5A570108001,ESP01_050922,2022-05-10,Yolo,95627,46,2,0.636507,0.064703,3272,raw wastewater,ddpcr,17000
5A570108001,ESP01_050622,2022-05-10,Yolo,95627,46,2,0.636507,0.064703,3272,raw wastewater,ddpcr,20000
5A570108001,ESP01_051022,2022-05-10,Yolo,95627,46,2,0.636507,0.064703,3272,raw wastewater,ddpcr,220000
5A570104001,WIN01_050622,2022-05-10,Yolo,95694,46,3,0.672892,0.053359,7285,raw wastewater,ddpcr,9500
5A570104001,WIN01_050522,2022-05-10,Yolo,95694,46,3,0.672892,0.053359,7285,raw wastewater,ddpcr,12000
CA0077950,WOD01_050522,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,59000,raw wastewater,ddpcr,39000
CA0077950,WOD01_050422,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,59000,raw wastewater,ddpcr,41000
CA0077950,WOD01_050622,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,59000,raw wastewater,ddpcr,63000
5A570104001,WIN01_050922,2022-05-10,Yolo,95694,46,3,0.672892,0.053359,7285,raw wastewater,ddpcr,69000
5A570104001,WIN01_050422,2022-05-10,Yolo,95694,46,3,0.672892,0.053359,7285,raw wastewater,ddpcr,76000
5A570104001,WIN01_051022,2022-05-10,Yolo,95694,46,3,0.672892,0.053359,7285,raw wastewater,ddpcr,97000
CA0079049,D300688,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,125168
CA0077950,WOD01_051022,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,59000,raw wastewater,ddpcr,140000
CA0079049,D300664,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,185527
CA0079049,D300644,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,194081
CA0079049,D300711,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,231692
CA0079049,D300704,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,329204
CA0079049,D300562,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,374251
CA0079049,D300663,2022-05-10,Yolo,95776,46,3,0.89578,0.071933,70717,primary sludge,ddpcr,660604
CA0037702,DWRL_EBMUD_0719,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,12237
CA0037702,DWRL_EBMUD_0697,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,15742
CA0037702,DWRL_EBMUD_0699,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,33309
CA0037702,DWRL_EBMUD_0719,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,419306
CA0037702,DWRL_EBMUD_0697,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,539220
CA0037702,DWRL_EBMUD_0699,2022-05-17,Alameda,94607,364,2,0.794132,0.061701,740000,raw wastewater,ddpcr,1226923
CA0037648,DWRL_CCCSD_0736,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,3870
CA0037648,DWRL_CCCSD_0698,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,18358
CA0037648,DWRL_CCCSD_0737,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,21562
CA0037648,DWRL_CCCSD_0698,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,616220
CA0037648,DWRL_CCCSD_0736,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,660780
CA0037648,DWRL_CCCSD_0737,2022-05-17,Contra Costa,94553,383,4,0.795035,0.036136,487300,raw wastewater,ddpcr,890202
5D100105001,DWRL_FRSN_0733,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,1421
5D100105001,DWRL_FRSN_0748,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,5601
5D100105001,DWRL_FRSN_0718,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,6870
5D100105001,DWRL_FRSN_0733,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,124342
5D100105001,DWRL_FRSN_0718,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,175059
5D100105001,DWRL_FRSN_0748,2022-05-17,Fresno,93706,187,1,0.54265,0.066525,650000,raw wastewater,ddpcr,391772
CA7000009,DWRL_CALEXICO_0696,2022-05-17,Imperial,92231,79,1,1,0.951727,40000,raw wastewater,ddpcr,8923
CA7000009,DWRL_CALEXICO_0696,2022-05-17,Imperial,92231,79,1,1,0.951727,40000,raw wastewater,ddpcr,141119
5D150100001,DWRL_BKERSFLD_P2_0714,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,4473
5D150100001,DWRL_BKERSFLD_P2_0762,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,6187
5D150100001,DWRL_BKERSFLD_P2_0695,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,7147
5D150100001,DWRL_BKERSFLD_P2_0695,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,113418
5D150100001,DWRL_BKERSFLD_P2_0714,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,150463
5D150100001,DWRL_BKERSFLD_P2_0762,2022-05-17,Kern,93307,357,1,0.542507,0.064423,168750,raw wastewater,ddpcr,208778
5A170102002,DWRL_LakeCtySE_0716,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,1342
5A170102002,DWRL_LakeCtySE_0740,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,4651
5A170102002,DWRL_LakeCtySE_0709,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,7498
5A170102002,DWRL_LakeCtySE_0716,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,87191
5A170102002,DWRL_LakeCtySE_0740,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,148009
5A170102002,DWRL_LakeCtySE_0709,2022-05-17,Lake,95422,16,1,0.473178,0.074732,13200,raw wastewater,ddpcr,193052
CA0053813,DWRL_LACSD_0711,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,0
CA0053813,DWRL_LACSD_0715,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,0
CA0053813,DWRL_LACSD_0739,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,1653
CA0053813,DWRL_LACSD_0739,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,120035
CA0053813,DWRL_LACSD_0715,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,134678
CA0053813,DWRL_LACSD_0711,2022-05-17,Los Angeles,90745,1801,3,0.812384,0.060899,3500000,raw wastewater,ddpcr,504616
CA0109991,DWRL_LASAN_0717,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,6146
CA0109991,DWRL_LASAN_0749,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,8045
CA0109991,DWRL_LASAN_0708,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,9296
CA0109991,DWRL_LASAN_0717,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,308930
CA0109991,DWRL_LASAN_0749,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,324632
CA0109991,DWRL_LASAN_0708,2022-05-17,Los Angeles,90293,1801,4,0.734444,0.062146,4000000,raw wastewater,ddpcr,504119
5C240107001,LOB01_051622,2022-05-17,Merced,93635,145,1,0.738198,0.087008,42000,post grit removal,ddpcr,13000
CA0079219,MER01_051722,2022-05-17,Merced,95341,145,1,0.519643,0.088849,91000,primary sludge,ddpcr,34000
5C240107001,LOB01_051322,2022-05-17,Merced,93635,145,1,0.738198,0.087008,42000,post grit removal,ddpcr,35000
CA0079219,MER01_051422,2022-05-17,Merced,95341,145,1,0.519643,0.088849,91000,primary sludge,ddpcr,51000
CA0079219,MER01_051222,2022-05-17,Merced,95341,145,1,0.519643,0.088849,91000,primary sludge,ddpcr,64000
5C240107001,LOB01_051122,2022-05-17,Merced,93635,145,1,0.738198,0.087008,42000,post grit removal,ddpcr,67000
CA0079219,MER01_051122,2022-05-17,Merced,95341,145,1,0.519643,0.088849,91000,primary sludge,ddpcr,92000
CA0079219,MER01_051622,2022-05-17,Merced,95341,145,1,0.519643,0.088849,91000,primary sludge,ddpcr,110000
5C240107001,LOB01_051222,2022-05-17,Merced,93635,145,1,0.738198,0.087008,42000,post grit removal,ddpcr,250000
5C240107001,LOB01_051722,2022-05-17,Merced,93635,145,1,0.738198,0.087008,42000,post grit removal,ddpcr,360000
CA0110604,DWRL_OCSD_0738,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,2909
CA0110604,DWRL_OCSD_0712,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,3467
CA0110604,DWRL_OCSD_0732,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,4279
CA0110604,DWRL_OCSD_0738,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,225453
CA0110604,DWRL_OCSD_0732,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,254818
CA0110604,DWRL_OCSD_0712,2022-05-17,Orange,92708,705,3,0.778607,0.049866,1800000,raw wastewater,ddpcr,279229
CA0077682,SAC901397,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,189170
CA0077682,SAC901456,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,197666
CA0077682,SAC901296,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,221141
CA0077682,SAC901245,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,244251
CA0077682,SAC901435,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,315881
CA0077682,SAC901319,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,397406
CA0077682,SAC901388,2022-05-17,Sacramento,95758,442,3,0.744055,0.039537,1480000,primary sludge,ddpcr,454090
CA0105392,DWRL_SBMWD_0730,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,2447
CA0105392,DWRL_SBMWD_0731,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,3804
CA0105392,DWRL_SBMWD_0710,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,40730
CA0105392,DWRL_SBMWD_0730,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,71761
CA0105392,DWRL_SBMWD_0731,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,130119
CA0105392,DWRL_SBMWD_0710,2022-05-17,San Bernardino,92408,131,1,0.558856,0.063513,325000,raw wastewater,ddpcr,162346
CA0107409,DWRL_SDPU_0713,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,0
CA0107409,DWRL_SDPU_0734,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,3312
CA0107409,DWRL_SDPU_0735,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,4520
CA0107409,DWRL_SDPU_0713,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,235860
CA0107409,DWRL_SDPU_0735,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,289916
CA0107409,DWRL_SDPU_0734,2022-05-17,San Diego,92106,837,4,0.700273,0.079037,2200000,raw wastewater,ddpcr,560601
CA0037664,DWRL_SF_SE_0729,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,8996
CA0037664,DWRL_SF_SE_0707,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,10338
CA0037664,DWRL_SF_SE_0727,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,10720
CA0037664,DWRL_SF_SE_0729,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,604317
CA0037664,DWRL_SF_SE_0707,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,800626
CA0037664,DWRL_SF_SE_0727,2022-05-17,San Francisco,94124,200,2,0.976837,0.068733,750000,raw wastewater,ddpcr,1000261
CA0037681,DWRL_SF_Ocean_0726,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,18053
CA0037681,DWRL_SF_Ocean_0728,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,26891
CA0037681,DWRL_SF_Ocean_0706,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,35829
CA0037681,OSP700419,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,263681
CA0037681,OSP700439,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,396303
CA0037681,OSP700420,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,434802
CA0037681,OSP700592,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,574565
CA0037681,OSP700429,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,763481
CA0037681,OSP700263,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,856668
CA0037681,DWRL_SF_Ocean_0728,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,975851
CA0037681,DWRL_SF_Ocean_0726,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,1180645
CA0037681,DWRL_SF_Ocean_0706,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,210000,raw wastewater,ddpcr,1673576
CA0037681,OSP700437,2022-05-17,San Francisco,94132,200,3,0.685233,0.041099,250000,primary sludge,ddpcr,2191792
CA0038369,SVCW800108,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,81865
CA0038369,SVCW800049,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,109401
CA0038369,SVCW800056,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,151595
CA0038369,SVCW800506,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,270732
CA0038369,SVCW800045,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,307268
CA0038369,SVCW800539,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,446046
CA0038369,SVCW800522,2022-05-17,San Mateo,94065,315,4,0.878742,0.054249,199000,primary sludge,ddpcr,584709
CA0049964,G600709,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,87229
CA0049964,G600710,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,125108
CA0049964,G600711,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,165834
CA0049964,G600707,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,212421
CA0037834,PA101014,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,225052
CA0049964,G600713,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,329234
CA0037834,PA101018,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,346017
CA0049964,G600712,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,391901
CA0037834,PA101015,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,416153
CA0037834,PA101012,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,453026
CA0037834,PA101010,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,453117
CA0049964,G600708,2022-05-17,Santa Clara,95020,464,3,0.803449,0.046843,110338,raw wastewater,ddpcr,459230
CA0037834,PA101005,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,723881
CA0037834,PA101016,2022-05-17,Santa Clara,94303,464,3,0.832829,0.072714,236000,primary sludge,ddpcr,760401
CA0037621,S500619,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,266463
CA0037621,S500690,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,274080
CA0037621,S500668,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,289618
CA0037621,S500688,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,329500
CA0037621,S500686,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,364502
CA0037842,SJ200599,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,395895
CA0037842,SJ200609,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,421277
CA0037621,S500626,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,441441
CA0037842,SJ200570,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,453650
CA0037842,SJ200603,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,470865
CA0037621,S500742,2022-05-17,Santa Clara,94089,464,4,0.889826,0.059566,153000,primary sludge,ddpcr,477301
CA0037842,SJ200611,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,483117
CA0037842,SJ200653,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,522448
CA0037842,SJ200663,2022-05-17,Santa Clara,95134,464,4,0.830693,0.091383,1500000,primary sludge,ddpcr,617662
CA0078948,TUR01_051422,2022-05-17,Stanislaus,95380,160,1,0.481221,0.109504,91000,raw wastewater,ddpcr,8000
CA0078948,TUR01_051622,2022-05-17,Stanislaus,95380,160,1,0.481221,0.109504,91000,raw wastewater,ddpcr,12000
CA0078948,TUR01_051222,2022-05-17,Stanislaus,95380,160,1,0.481221,0.109504,91000,raw wastewater,ddpcr,18000
CA0079103,MOD01_051722,2022-05-17,Stanislaus,95351,160,1,0.532055,0.095278,230000,primary sludge,ddpcr,19000
CA0078948,TUR01_051122,2022-05-17,Stanislaus,95380,160,1,0.481221,0.109504,91000,raw wastewater,ddpcr,20000
CA0078948,TUR01_051722,2022-05-17,Stanislaus,95380,160,1,0.481221,0.109504,91000,raw wastewater,ddpcr,28000
CA0079103,MOD01_051122,2022-05-17,Stanislaus,95351,160,1,0.532055,0.095278,230000,primary sludge,ddpcr,35000
CA0079103,MOD01_051222,2022-05-17,Stanislaus,95351,160,1,0.532055,0.095278,230000,primary sludge,ddpcr,42000
CA0079103,MOD01_051522,2022-05-17,Stanislaus,95351,160,1,0.532055,0.095278,230000,primary sludge,ddpcr,47000
CA0079103,MOD01_051622,2022-05-17,Stanislaus,95351,160,1,0.532055,0.095278,230000,primary sludge,ddpcr,49000
